Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00001 ; 16/08/2021 ; 01:00 ; 00056 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00021 ; 00001 ; 00010 ; 00001 ; 00000 ; 00000
00001 ; 16/08/2021 ; 02:00 ; 00024 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00000 ; 00008 ; 00001 ; 00000 ; 00000
00001 ; 16/08/2021 ; 03:00 ; 00020 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00001 ; 00008 ; 00000 ; 00000 ; 00000
00001 ; 16/08/2021 ; 04:00 ; 00008 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00000 ; 00002 ; 00001 ; 00000 ; 00000
00001 ; 16/08/2021 ; 05:00 ; 00022 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00001 ; 00007 ; 00000 ; 00000 ; 00000
00001 ; 16/08/2021 ; 06:00 ; 00082 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00025 ; 00002 ; 00027 ; 00004 ; 00000 ; 00000
00001 ; 16/08/2021 ; 07:00 ; 00150 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00078 ; 00007 ; 00070 ; 00004 ; 00000 ; 00000
00001 ; 16/08/2021 ; 08:00 ; 00327 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000 ; 00195 ; 00018 ; 00273 ; 00014 ; 00000 ; 00000
00001 ; 16/08/2021 ; 09:00 ; 00372 ; 00062 ; 00000 ; 00000 ; 00000 ; 00000 ; 00197 ; 00028 ; 00186 ; 00027 ; 00000 ; 00000
00001 ; 16/08/2021 ; 10:00 ; 00427 ; 00060 ; 00000 ; 00000 ; 00000 ; 00000 ; 00245 ; 00027 ; 00154 ; 00029 ; 00000 ; 00000
00001 ; 16/08/2021 ; 11:00 ; 00616 ; 00057 ; 00000 ; 00000 ; 00000 ; 00000 ; 00284 ; 00023 ; 00189 ; 00022 ; 00000 ; 00000
00001 ; 16/08/2021 ; 12:00 ; 00702 ; 00050 ; 00000 ; 00000 ; 00000 ; 00000 ; 00381 ; 00025 ; 00162 ; 00019 ; 00000 ; 00000
