Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00001 ; 17/08/2020 ; 01:00 ; 00034 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00000 ; 00011 ; 00000 ; 00000 ; 00000
00001 ; 17/08/2020 ; 02:00 ; 00021 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00009 ; 00002 ; 00008 ; 00000 ; 00000 ; 00000
00001 ; 17/08/2020 ; 03:00 ; 00020 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00001 ; 00003 ; 00000 ; 00000 ; 00000
00001 ; 17/08/2020 ; 04:00 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00000 ; 00002 ; 00000 ; 00000 ; 00000
00001 ; 17/08/2020 ; 05:00 ; 00031 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00001 ; 00007 ; 00001 ; 00000 ; 00000
00001 ; 17/08/2020 ; 06:00 ; 00090 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00036 ; 00002 ; 00022 ; 00003 ; 00000 ; 00000
00001 ; 17/08/2020 ; 07:00 ; 00156 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000 ; 00061 ; 00008 ; 00076 ; 00006 ; 00000 ; 00000
00001 ; 17/08/2020 ; 08:00 ; 00311 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000 ; 00208 ; 00014 ; 00255 ; 00012 ; 00000 ; 00000
00001 ; 17/08/2020 ; 09:00 ; 00399 ; 00039 ; 00000 ; 00000 ; 00000 ; 00000 ; 00200 ; 00031 ; 00179 ; 00021 ; 00000 ; 00000
00001 ; 17/08/2020 ; 10:00 ; 00488 ; 00059 ; 00000 ; 00000 ; 00000 ; 00000 ; 00254 ; 00035 ; 00191 ; 00027 ; 00000 ; 00000
00001 ; 17/08/2020 ; 11:00 ; 00608 ; 00065 ; 00000 ; 00000 ; 00000 ; 00000 ; 00315 ; 00023 ; 00168 ; 00023 ; 00000 ; 00000
00001 ; 17/08/2020 ; 12:00 ; 00746 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000 ; 00449 ; 00025 ; 00183 ; 00027 ; 00000 ; 00000
00001 ; 17/08/2020 ; 13:00 ; 00745 ; 00060 ; 00000 ; 00000 ; 00000 ; 00000 ; 00463 ; 00020 ; 00199 ; 00026 ; 00000 ; 00000
00001 ; 17/08/2020 ; 14:00 ; 00642 ; 00050 ; 00000 ; 00000 ; 00000 ; 00000 ; 00410 ; 00021 ; 00163 ; 00025 ; 00000 ; 00000
00001 ; 17/08/2020 ; 15:00 ; 00578 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00355 ; 00017 ; 00169 ; 00020 ; 00000 ; 00000
00001 ; 17/08/2020 ; 16:00 ; 00620 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000 ; 00299 ; 00024 ; 00157 ; 00022 ; 00000 ; 00000
00001 ; 17/08/2020 ; 17:00 ; 00616 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000 ; 00349 ; 00018 ; 00159 ; 00021 ; 00000 ; 00000
00001 ; 17/08/2020 ; 18:00 ; 00761 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00416 ; 00015 ; 00191 ; 00021 ; 00000 ; 00000
00001 ; 17/08/2020 ; 19:00 ; 00774 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000 ; 00460 ; 00011 ; 00191 ; 00010 ; 00000 ; 00000
00001 ; 17/08/2020 ; 20:00 ; 00615 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000 ; 00441 ; 00012 ; 00132 ; 00008 ; 00000 ; 00000
00001 ; 17/08/2020 ; 21:00 ; 00436 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00313 ; 00005 ; 00089 ; 00008 ; 00000 ; 00000
00001 ; 17/08/2020 ; 22:00 ; 00268 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00175 ; 00008 ; 00093 ; 00004 ; 00000 ; 00000
