Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00001 ; 16/11/2020 ; 01:00 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00000 ; 00004 ; 00002 ; 00000 ; 00000
00001 ; 16/11/2020 ; 02:00 ; 00003 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00002 ; 00000 ; 00001 ; 00000 ; 00000
00001 ; 16/11/2020 ; 03:00 ; 00004 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00001 ; 00002 ; 00000 ; 00000 ; 00000
00001 ; 16/11/2020 ; 04:00 ; 00009 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00003 ; 00000 ; 00000 ; 00000
00001 ; 16/11/2020 ; 05:00 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00001 ; 00006 ; 00000 ; 00000 ; 00000
00001 ; 16/11/2020 ; 06:00 ; 00111 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00046 ; 00004 ; 00033 ; 00002 ; 00000 ; 00000
00001 ; 16/11/2020 ; 07:00 ; 00232 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000 ; 00109 ; 00011 ; 00104 ; 00007 ; 00000 ; 00000
00001 ; 16/11/2020 ; 08:00 ; 00609 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00324 ; 00030 ; 00452 ; 00016 ; 00000 ; 00000
00001 ; 16/11/2020 ; 09:00 ; 00612 ; 00058 ; 00000 ; 00000 ; 00000 ; 00000 ; 00347 ; 00029 ; 00415 ; 00032 ; 00000 ; 00000
00001 ; 16/11/2020 ; 10:00 ; 00644 ; 00076 ; 00000 ; 00000 ; 00000 ; 00000 ; 00320 ; 00048 ; 00255 ; 00038 ; 00000 ; 00000
00001 ; 16/11/2020 ; 11:00 ; 00617 ; 00057 ; 00000 ; 00000 ; 00000 ; 00000 ; 00339 ; 00033 ; 00181 ; 00026 ; 00000 ; 00000
00001 ; 16/11/2020 ; 12:00 ; 00583 ; 00076 ; 00000 ; 00000 ; 00000 ; 00000 ; 00341 ; 00028 ; 00176 ; 00032 ; 00000 ; 00000
00001 ; 16/11/2020 ; 13:00 ; 00616 ; 00068 ; 00000 ; 00000 ; 00000 ; 00000 ; 00364 ; 00029 ; 00188 ; 00023 ; 00000 ; 00000
00001 ; 16/11/2020 ; 14:00 ; 00703 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000 ; 00430 ; 00029 ; 00224 ; 00016 ; 00000 ; 00000
00001 ; 16/11/2020 ; 15:00 ; 00761 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000 ; 00398 ; 00018 ; 00254 ; 00022 ; 00000 ; 00000
00001 ; 16/11/2020 ; 16:00 ; 00740 ; 00065 ; 00000 ; 00000 ; 00000 ; 00000 ; 00361 ; 00033 ; 00224 ; 00032 ; 00000 ; 00000
00001 ; 16/11/2020 ; 17:00 ; 00745 ; 00066 ; 00000 ; 00000 ; 00000 ; 00000 ; 00408 ; 00021 ; 00229 ; 00030 ; 00000 ; 00000
00001 ; 16/11/2020 ; 18:00 ; 00861 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00430 ; 00027 ; 00190 ; 00026 ; 00000 ; 00000
00001 ; 16/11/2020 ; 19:00 ; 00800 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000 ; 00509 ; 00011 ; 00184 ; 00012 ; 00000 ; 00000
00001 ; 16/11/2020 ; 20:00 ; 00539 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000 ; 00353 ; 00015 ; 00137 ; 00009 ; 00000 ; 00000
00001 ; 16/11/2020 ; 21:00 ; 00331 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000 ; 00198 ; 00006 ; 00078 ; 00007 ; 00000 ; 00000
00001 ; 16/11/2020 ; 22:00 ; 00203 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00106 ; 00006 ; 00071 ; 00004 ; 00000 ; 00000
00001 ; 16/11/2020 ; 23:00 ; 00094 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00054 ; 00001 ; 00016 ; 00001 ; 00000 ; 00000
00001 ; 16/11/2020 ; 24:00 ; 00016 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00001 ; 00000 ; 00001 ; 00000 ; 00000
00001 ; 17/11/2020 ; 01:00 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00003 ; 00000 ; 00000 ; 00000
00001 ; 17/11/2020 ; 02:00 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00000 ; 00000 ; 00001 ; 00000 ; 00000
00001 ; 17/11/2020 ; 03:00 ; 00009 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00001 ; 00004 ; 00000 ; 00000 ; 00000
00001 ; 17/11/2020 ; 04:00 ; 00009 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000
00001 ; 17/11/2020 ; 05:00 ; 00024 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00000 ; 00004 ; 00000 ; 00000 ; 00000
00001 ; 17/11/2020 ; 06:00 ; 00113 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00048 ; 00006 ; 00032 ; 00002 ; 00000 ; 00000
00001 ; 17/11/2020 ; 07:00 ; 00229 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00122 ; 00009 ; 00100 ; 00003 ; 00000 ; 00000
00001 ; 17/11/2020 ; 08:00 ; 00579 ; 00033 ; 00000 ; 00000 ; 00000 ; 00000 ; 00348 ; 00028 ; 00435 ; 00021 ; 00000 ; 00000
00001 ; 17/11/2020 ; 09:00 ; 00634 ; 00058 ; 00000 ; 00000 ; 00000 ; 00000 ; 00374 ; 00024 ; 00387 ; 00037 ; 00000 ; 00000
00001 ; 17/11/2020 ; 10:00 ; 00618 ; 00082 ; 00000 ; 00000 ; 00000 ; 00000 ; 00283 ; 00043 ; 00251 ; 00035 ; 00000 ; 00000
00001 ; 17/11/2020 ; 11:00 ; 00569 ; 00066 ; 00000 ; 00000 ; 00000 ; 00000 ; 00289 ; 00035 ; 00181 ; 00029 ; 00000 ; 00000
00001 ; 17/11/2020 ; 12:00 ; 00562 ; 00067 ; 00000 ; 00000 ; 00000 ; 00000 ; 00337 ; 00039 ; 00169 ; 00033 ; 00000 ; 00000
00001 ; 17/11/2020 ; 13:00 ; 00593 ; 00070 ; 00000 ; 00000 ; 00000 ; 00000 ; 00360 ; 00033 ; 00198 ; 00022 ; 00000 ; 00000
00001 ; 17/11/2020 ; 14:00 ; 00715 ; 00048 ; 00000 ; 00000 ; 00000 ; 00000 ; 00427 ; 00021 ; 00244 ; 00019 ; 00000 ; 00000
00001 ; 17/11/2020 ; 15:00 ; 00703 ; 00065 ; 00000 ; 00000 ; 00000 ; 00000 ; 00404 ; 00025 ; 00271 ; 00031 ; 00000 ; 00000
00001 ; 17/11/2020 ; 16:00 ; 00769 ; 00060 ; 00000 ; 00000 ; 00000 ; 00000 ; 00350 ; 00037 ; 00220 ; 00024 ; 00000 ; 00000
00001 ; 17/11/2020 ; 17:00 ; 00714 ; 00062 ; 00000 ; 00000 ; 00000 ; 00000 ; 00383 ; 00029 ; 00256 ; 00033 ; 00000 ; 00000
00001 ; 17/11/2020 ; 18:00 ; 00795 ; 00056 ; 00000 ; 00000 ; 00000 ; 00000 ; 00422 ; 00023 ; 00204 ; 00026 ; 00000 ; 00000
