Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00001 ; 15/11/2021 ; 01:00 ; 00019 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00000 ; 00005 ; 00001 ; 00000 ; 00000
00001 ; 15/11/2021 ; 02:00 ; 00010 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00000 ; 00007 ; 00001 ; 00000 ; 00000
00001 ; 15/11/2021 ; 03:00 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00001 ; 00004 ; 00001 ; 00000 ; 00000
00001 ; 15/11/2021 ; 04:00 ; 00011 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00000 ; 00002 ; 00001 ; 00000 ; 00000
00001 ; 15/11/2021 ; 05:00 ; 00027 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00002 ; 00009 ; 00000 ; 00000 ; 00000
00001 ; 15/11/2021 ; 06:00 ; 00146 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00047 ; 00005 ; 00049 ; 00002 ; 00000 ; 00000
00001 ; 15/11/2021 ; 07:00 ; 00200 ; 00016 ; 00000 ; 00000 ; 00000 ; 00000 ; 00112 ; 00013 ; 00111 ; 00003 ; 00000 ; 00000
00001 ; 15/11/2021 ; 08:00 ; 00627 ; 00050 ; 00000 ; 00000 ; 00000 ; 00000 ; 00365 ; 00059 ; 00418 ; 00039 ; 00000 ; 00000
00001 ; 15/11/2021 ; 09:00 ; 00694 ; 00046 ; 00000 ; 00000 ; 00000 ; 00000 ; 00429 ; 00030 ; 00420 ; 00019 ; 00000 ; 00000
00001 ; 15/11/2021 ; 10:00 ; 00738 ; 00054 ; 00000 ; 00000 ; 00000 ; 00000 ; 00341 ; 00038 ; 00283 ; 00016 ; 00000 ; 00000
00001 ; 15/11/2021 ; 11:00 ; 00610 ; 00071 ; 00000 ; 00000 ; 00000 ; 00000 ; 00334 ; 00029 ; 00206 ; 00014 ; 00000 ; 00000
00001 ; 15/11/2021 ; 12:00 ; 00674 ; 00056 ; 00000 ; 00000 ; 00000 ; 00000 ; 00394 ; 00030 ; 00210 ; 00017 ; 00000 ; 00000
00001 ; 15/11/2021 ; 13:00 ; 00721 ; 00063 ; 00000 ; 00000 ; 00000 ; 00000 ; 00440 ; 00032 ; 00234 ; 00017 ; 00000 ; 00000
00001 ; 15/11/2021 ; 14:00 ; 00739 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000 ; 00453 ; 00020 ; 00258 ; 00014 ; 00000 ; 00000
00001 ; 15/11/2021 ; 15:00 ; 00812 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00434 ; 00029 ; 00263 ; 00016 ; 00000 ; 00000
00001 ; 15/11/2021 ; 16:00 ; 00829 ; 00039 ; 00000 ; 00000 ; 00000 ; 00000 ; 00393 ; 00030 ; 00273 ; 00019 ; 00000 ; 00000
00001 ; 15/11/2021 ; 17:00 ; 00834 ; 00046 ; 00000 ; 00000 ; 00000 ; 00000 ; 00410 ; 00033 ; 00242 ; 00012 ; 00000 ; 00000
00001 ; 15/11/2021 ; 18:00 ; 01063 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000 ; 00533 ; 00018 ; 00275 ; 00018 ; 00000 ; 00000
00001 ; 15/11/2021 ; 19:00 ; 00890 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000 ; 00607 ; 00018 ; 00247 ; 00008 ; 00000 ; 00000
00001 ; 15/11/2021 ; 20:00 ; 00694 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000 ; 00394 ; 00013 ; 00159 ; 00008 ; 00000 ; 00000
00001 ; 15/11/2021 ; 21:00 ; 00421 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00273 ; 00007 ; 00098 ; 00007 ; 00000 ; 00000
00001 ; 15/11/2021 ; 22:00 ; 00248 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00123 ; 00005 ; 00074 ; 00005 ; 00000 ; 00000
00001 ; 15/11/2021 ; 23:00 ; 00164 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00085 ; 00005 ; 00029 ; 00003 ; 00000 ; 00000
