Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00001 ; 11/11/2024 ; 01:00 ; 00099 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00010 ; 00000 ; 00010 ; 00000 ; 00000 ; 00000
00001 ; 11/11/2024 ; 02:00 ; 00015 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00001 ; 00007 ; 00000 ; 00000 ; 00000
00001 ; 11/11/2024 ; 03:00 ; 00010 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00001 ; 00002 ; 00000 ; 00000 ; 00000
00001 ; 11/11/2024 ; 04:00 ; 00008 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00000 ; 00005 ; 00001 ; 00000 ; 00000
00001 ; 11/11/2024 ; 05:00 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00000 ; 00010 ; 00001 ; 00000 ; 00000
00001 ; 11/11/2024 ; 06:00 ; 00129 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00080 ; 00007 ; 00049 ; 00002 ; 00000 ; 00000
00001 ; 11/11/2024 ; 07:00 ; 00221 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000 ; 00169 ; 00008 ; 00115 ; 00005 ; 00000 ; 00000
00001 ; 11/11/2024 ; 08:00 ; 00632 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000 ; 00581 ; 00044 ; 00394 ; 00014 ; 00000 ; 00000
00001 ; 11/11/2024 ; 09:00 ; 00756 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00681 ; 00042 ; 00393 ; 00015 ; 00000 ; 00000
00001 ; 11/11/2024 ; 10:00 ; 00669 ; 00053 ; 00000 ; 00000 ; 00000 ; 00000 ; 00495 ; 00052 ; 00276 ; 00017 ; 00000 ; 00000
00001 ; 11/11/2024 ; 11:00 ; 00625 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000 ; 00367 ; 00033 ; 00195 ; 00011 ; 00000 ; 00000
00001 ; 11/11/2024 ; 12:00 ; 00723 ; 00058 ; 00000 ; 00000 ; 00000 ; 00000 ; 00494 ; 00033 ; 00212 ; 00013 ; 00000 ; 00000
00001 ; 11/11/2024 ; 13:00 ; 00682 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00494 ; 00035 ; 00201 ; 00010 ; 00000 ; 00000
00001 ; 11/11/2024 ; 14:00 ; 00719 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000 ; 00502 ; 00032 ; 00231 ; 00007 ; 00000 ; 00000
00001 ; 11/11/2024 ; 15:00 ; 00791 ; 00049 ; 00000 ; 00000 ; 00000 ; 00000 ; 00492 ; 00025 ; 00238 ; 00008 ; 00000 ; 00000
00001 ; 11/11/2024 ; 16:00 ; 00854 ; 00061 ; 00000 ; 00000 ; 00000 ; 00000 ; 00459 ; 00033 ; 00213 ; 00012 ; 00000 ; 00000
00001 ; 11/11/2024 ; 17:00 ; 00950 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000 ; 00532 ; 00028 ; 00280 ; 00011 ; 00000 ; 00000
00001 ; 11/11/2024 ; 18:00 ; 01091 ; 00039 ; 00000 ; 00000 ; 00000 ; 00000 ; 00614 ; 00030 ; 00250 ; 00009 ; 00000 ; 00000
00001 ; 11/11/2024 ; 19:00 ; 00837 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000 ; 00569 ; 00018 ; 00214 ; 00005 ; 00000 ; 00000
00001 ; 11/11/2024 ; 20:00 ; 00605 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000 ; 00418 ; 00015 ; 00149 ; 00005 ; 00000 ; 00000
00001 ; 11/11/2024 ; 21:00 ; 00408 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00272 ; 00009 ; 00084 ; 00004 ; 00000 ; 00000
00001 ; 11/11/2024 ; 22:00 ; 00250 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00159 ; 00011 ; 00072 ; 00002 ; 00000 ; 00000
00001 ; 11/11/2024 ; 23:00 ; 00144 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00095 ; 00009 ; 00032 ; 00001 ; 00000 ; 00000
00001 ; 11/11/2024 ; 24:00 ; 00057 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00022 ; 00003 ; 00002 ; 00002 ; 00000 ; 00000
00001 ; 13/11/2024 ; 01:00 ; 00028 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00000 ; 00005 ; 00000 ; 00000 ; 00000
00001 ; 13/11/2024 ; 02:00 ; 00012 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00000 ; 00002 ; 00001 ; 00000 ; 00000
00001 ; 13/11/2024 ; 03:00 ; 00013 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00002 ; 00000 ; 00000 ; 00000
00001 ; 13/11/2024 ; 04:00 ; 00014 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000
00001 ; 13/11/2024 ; 05:00 ; 00037 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00001 ; 00009 ; 00000 ; 00000 ; 00000
