Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00001 ; 14/12/2020 ; 01:00 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00000 ; 00003 ; 00000 ; 00000 ; 00000
00001 ; 14/12/2020 ; 02:00 ; 00005 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00001 ; 14/12/2020 ; 03:00 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00004 ; 00000 ; 00000 ; 00000
00001 ; 14/12/2020 ; 04:00 ; 00005 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00002 ; 00003 ; 00000 ; 00000 ; 00000
00001 ; 14/12/2020 ; 05:00 ; 00022 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00001 ; 00007 ; 00000 ; 00000 ; 00000
00001 ; 14/12/2020 ; 06:00 ; 00130 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00044 ; 00008 ; 00028 ; 00002 ; 00000 ; 00000
00001 ; 14/12/2020 ; 07:00 ; 00225 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000 ; 00115 ; 00012 ; 00126 ; 00005 ; 00000 ; 00000
00001 ; 14/12/2020 ; 08:00 ; 00626 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000 ; 00303 ; 00018 ; 00465 ; 00016 ; 00000 ; 00000
00001 ; 14/12/2020 ; 09:00 ; 00659 ; 00059 ; 00000 ; 00000 ; 00000 ; 00000 ; 00317 ; 00033 ; 00429 ; 00035 ; 00000 ; 00000
00001 ; 14/12/2020 ; 10:00 ; 00720 ; 00065 ; 00000 ; 00000 ; 00000 ; 00000 ; 00396 ; 00042 ; 00328 ; 00033 ; 00000 ; 00000
00001 ; 14/12/2020 ; 11:00 ; 00761 ; 00055 ; 00000 ; 00000 ; 00000 ; 00000 ; 00376 ; 00040 ; 00216 ; 00030 ; 00000 ; 00000
00001 ; 14/12/2020 ; 12:00 ; 00751 ; 00060 ; 00000 ; 00000 ; 00000 ; 00000 ; 00449 ; 00031 ; 00214 ; 00020 ; 00000 ; 00000
00001 ; 14/12/2020 ; 13:00 ; 00788 ; 00067 ; 00000 ; 00000 ; 00000 ; 00000 ; 00494 ; 00030 ; 00249 ; 00027 ; 00000 ; 00000
00001 ; 14/12/2020 ; 14:00 ; 00862 ; 00050 ; 00000 ; 00000 ; 00000 ; 00000 ; 00498 ; 00027 ; 00264 ; 00021 ; 00000 ; 00000
00001 ; 14/12/2020 ; 15:00 ; 00871 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000 ; 00461 ; 00029 ; 00314 ; 00017 ; 00000 ; 00000
00001 ; 14/12/2020 ; 16:00 ; 00813 ; 00055 ; 00000 ; 00000 ; 00000 ; 00000 ; 00423 ; 00029 ; 00227 ; 00015 ; 00000 ; 00000
00001 ; 14/12/2020 ; 17:00 ; 00861 ; 00056 ; 00000 ; 00000 ; 00000 ; 00000 ; 00585 ; 00024 ; 00250 ; 00022 ; 00000 ; 00000
00001 ; 14/12/2020 ; 18:00 ; 00989 ; 00046 ; 00000 ; 00000 ; 00000 ; 00000 ; 00768 ; 00023 ; 00263 ; 00016 ; 00000 ; 00000
00001 ; 14/12/2020 ; 19:00 ; 00964 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000 ; 00667 ; 00017 ; 00232 ; 00011 ; 00000 ; 00000
00001 ; 14/12/2020 ; 20:00 ; 00600 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000 ; 00406 ; 00013 ; 00117 ; 00009 ; 00000 ; 00000
00001 ; 14/12/2020 ; 21:00 ; 00418 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000 ; 00274 ; 00006 ; 00094 ; 00006 ; 00000 ; 00000
00001 ; 14/12/2020 ; 22:00 ; 00239 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00115 ; 00007 ; 00088 ; 00004 ; 00000 ; 00000
00001 ; 14/12/2020 ; 23:00 ; 00124 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00051 ; 00001 ; 00021 ; 00001 ; 00000 ; 00000
00001 ; 14/12/2020 ; 24:00 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00000 ; 00005 ; 00000 ; 00000 ; 00000
00001 ; 15/12/2020 ; 01:00 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00000 ; 00002 ; 00000 ; 00000 ; 00000
00001 ; 15/12/2020 ; 02:00 ; 00003 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00001 ; 00001 ; 00001 ; 00000 ; 00000
00001 ; 15/12/2020 ; 03:00 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00000 ; 00001 ; 00000 ; 00000
00001 ; 15/12/2020 ; 04:00 ; 00007 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00001 ; 00001 ; 00000 ; 00000 ; 00000
00001 ; 15/12/2020 ; 05:00 ; 00033 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00002 ; 00005 ; 00000 ; 00000 ; 00000
00001 ; 15/12/2020 ; 06:00 ; 00130 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00037 ; 00004 ; 00029 ; 00003 ; 00000 ; 00000
00001 ; 15/12/2020 ; 07:00 ; 00209 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00113 ; 00010 ; 00123 ; 00007 ; 00000 ; 00000
00001 ; 15/12/2020 ; 08:00 ; 00590 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000 ; 00361 ; 00024 ; 00415 ; 00022 ; 00000 ; 00000
00001 ; 15/12/2020 ; 09:00 ; 00683 ; 00065 ; 00000 ; 00000 ; 00000 ; 00000 ; 00457 ; 00042 ; 00659 ; 00040 ; 00000 ; 00000
00001 ; 15/12/2020 ; 10:00 ; 00660 ; 00059 ; 00000 ; 00000 ; 00000 ; 00000 ; 00408 ; 00056 ; 00374 ; 00020 ; 00000 ; 00000
00001 ; 15/12/2020 ; 11:00 ; 00705 ; 00060 ; 00000 ; 00000 ; 00000 ; 00000 ; 00397 ; 00040 ; 00239 ; 00029 ; 00000 ; 00000
00001 ; 15/12/2020 ; 12:00 ; 00714 ; 00054 ; 00000 ; 00000 ; 00000 ; 00000 ; 00404 ; 00026 ; 00205 ; 00014 ; 00000 ; 00000
00001 ; 15/12/2020 ; 13:00 ; 00668 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000 ; 00432 ; 00021 ; 00212 ; 00014 ; 00000 ; 00000
00001 ; 15/12/2020 ; 14:00 ; 00788 ; 00048 ; 00000 ; 00000 ; 00000 ; 00000 ; 00491 ; 00028 ; 00290 ; 00029 ; 00000 ; 00000
00001 ; 15/12/2020 ; 15:00 ; 00846 ; 00054 ; 00000 ; 00000 ; 00000 ; 00000 ; 00471 ; 00024 ; 00296 ; 00026 ; 00000 ; 00000
00001 ; 15/12/2020 ; 16:00 ; 00880 ; 00066 ; 00000 ; 00000 ; 00000 ; 00000 ; 00430 ; 00031 ; 00234 ; 00031 ; 00000 ; 00000
00001 ; 15/12/2020 ; 17:00 ; 00831 ; 00057 ; 00000 ; 00000 ; 00000 ; 00000 ; 00491 ; 00029 ; 00251 ; 00028 ; 00000 ; 00000
00001 ; 15/12/2020 ; 18:00 ; 01047 ; 00060 ; 00000 ; 00000 ; 00000 ; 00000 ; 00540 ; 00025 ; 00250 ; 00024 ; 00000 ; 00000
00001 ; 15/12/2020 ; 19:00 ; 00906 ; 00046 ; 00000 ; 00000 ; 00000 ; 00000 ; 00526 ; 00018 ; 00233 ; 00016 ; 00000 ; 00000
00001 ; 15/12/2020 ; 20:00 ; 00614 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000 ; 00405 ; 00011 ; 00147 ; 00009 ; 00000 ; 00000
00001 ; 15/12/2020 ; 21:00 ; 00449 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000 ; 00292 ; 00006 ; 00097 ; 00009 ; 00000 ; 00000
00001 ; 15/12/2020 ; 22:00 ; 00246 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00118 ; 00005 ; 00085 ; 00004 ; 00000 ; 00000
00001 ; 15/12/2020 ; 23:00 ; 00127 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00060 ; 00002 ; 00017 ; 00002 ; 00000 ; 00000
00001 ; 15/12/2020 ; 24:00 ; 00012 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00000 ; 00004 ; 00000 ; 00000 ; 00000
00001 ; 16/12/2020 ; 01:00 ; 00014 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000
00001 ; 16/12/2020 ; 02:00 ; 00001 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00000 ; 00001 ; 00000 ; 00000
00001 ; 16/12/2020 ; 03:00 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00001 ; 16/12/2020 ; 04:00 ; 00007 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00002 ; 00001 ; 00000 ; 00000 ; 00000
00001 ; 16/12/2020 ; 05:00 ; 00026 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00006 ; 00009 ; 00001 ; 00000 ; 00000
00001 ; 16/12/2020 ; 06:00 ; 00122 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00041 ; 00007 ; 00023 ; 00004 ; 00000 ; 00000
00001 ; 16/12/2020 ; 07:00 ; 00211 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000 ; 00103 ; 00018 ; 00126 ; 00007 ; 00000 ; 00000
00001 ; 16/12/2020 ; 08:00 ; 00616 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000 ; 00312 ; 00035 ; 00436 ; 00016 ; 00000 ; 00000
00001 ; 16/12/2020 ; 09:00 ; 00654 ; 00066 ; 00000 ; 00000 ; 00000 ; 00000 ; 00343 ; 00027 ; 00431 ; 00039 ; 00000 ; 00000
00001 ; 16/12/2020 ; 10:00 ; 00706 ; 00065 ; 00000 ; 00000 ; 00000 ; 00000 ; 00325 ; 00051 ; 00270 ; 00027 ; 00000 ; 00000
00001 ; 16/12/2020 ; 11:00 ; 00713 ; 00058 ; 00000 ; 00000 ; 00000 ; 00000 ; 00395 ; 00036 ; 00232 ; 00032 ; 00000 ; 00000
